actual,pred,alive,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
1,1,0.986,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.918,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.768,Other,1,Other,289.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,0
1,0,0.226,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0802675585284281,0
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
1,1,0.657,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0501672240802675,0
0,0,0.058,Other,0,Other,-28.0,Other,1,1,1,1,1,1,1,5,1,0,0.277591973244147,1
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0,0
0,1,0.659,Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0167224080267558,1
0,1,0.758,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0167224080267558,1
1,1,0.605,Other,1,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.163879598662207,0
0,0,0.152,Other,0,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0936454849498327,1
1,0,0.385,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.75,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.11705685618729,0
0,0,0.106,Other,0,Other,249.0,Other,0,1,0,0,1,1,1,0,0,0,0.0969899665551839,1
1,1,0.716,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0133779264214046,0
0,0,0.09,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.020066889632107,1
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.79,Other,0,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0702341137123745,0
1,0,0.267,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.127090301003344,0
1,0,0.073,Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0367892976588628,0
0,1,0.76,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,1
0,0,0.166,Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0334448160535117,1
1,1,0.985,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
0,0,0.421,Other,1,Other,261.0,Other,1,1,1,1,0,0,1,0,0,0,0.23076923076923,1
1,1,0.76,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.973,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0668896321070234,0
0,0,0.404,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.277591973244147,1
0,0,0.193,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0301003344481605,1
1,1,0.613,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
1,1,0.796,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.747,Other,0,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.103678929765886,0
0,1,0.97,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,1
0,0,0.056,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0568561872909698,1
0,0,0.138,Other,1,Other,268.0,Other,1,1,1,0,0,0,1,0,0,0,0.0668896321070234,1
1,0,0.052,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0367892976588628,0
1,1,0.76,Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0334448160535117,0
1,1,0.783,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
1,1,0.746,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.86,Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.187290969899665,0
0,0,0.496,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,1,0.357859531772575,1
1,1,0.817,Other,0,Other,286.0,Other,0,1,1,1,0,0,0,0,0,0,0.160535117056856,0
1,1,0.987,Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0066889632107023,0
1,1,0.661,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0167224080267558,0
0,1,0.674,Other,1,Other,281.0,Other,0,1,1,1,1,0,0,0,0,0,0.0702341137123745,1
1,0,0.149,Other,1,Other,259.0,Other,0,1,1,0,0,0,1,0,0,0,0.0334448160535117,0
1,1,0.998,Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.822,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0.031,Other,1,Other,268.0,Other,1,0,0,0,0,1,1,5,1,1,0.48829431438127,1
1,0,0.468,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.127090301003344,0
1,0,0.315,Other,0,Other,289.0,Other,1,1,1,1,1,0,1,8,1,1,1.0,0
1,1,0.999,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.981,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.992,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.713,Other,0,Other,283.0,Other,0,1,1,1,1,0,0,0,0,0,0.270903010033444,0
0,0,0.085,Other,0,Other,150.0,Other,0,0,0,0,0,1,1,7,1,0,0.137123745819397,1
1,1,0.523,Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0267558528428093,0
1,1,0.987,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.985,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.697,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.100334448160535,0
1,1,0.552,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,1,1,0,0.307692307692307,0
1,0,0.439,Other,0,Other,268.0,Other,0,0,1,1,1,1,0,2,1,0,0.160535117056856,0
1,1,0.796,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.835,Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.137123745819397,0
1,0,0.393,Other,0,Other,268.0,Other,1,0,1,1,1,0,0,0,0,0,0.0334448160535117,0
0,1,0.532,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0234113712374581,1
1,1,0.964,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
0,0,0.001,Other,0,Other,155.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
0,0,0.003,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,8,1,1,0.625418060200668,1
1,1,0.747,Other,0,Other,263.0,Other,0,1,1,1,0,0,0,0,0,0,0.100334448160535,0
1,1,0.663,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,2,1,0,0.0033444816053511,0
1,1,0.796,Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0635451505016722,0
1,1,0.716,Other,0,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.1438127090301,0
1,1,0.827,Other,0,Other,271.0,Other,0,0,1,1,1,0,0,1,1,0,0.140468227424749,0
1,0,0.062,Other,1,Other,267.0,Other,1,1,1,1,1,0,1,5,1,1,0.40133779264214,0
1,1,0.692,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
1,0,0.47,Other,1,Other,239.0,Other,1,1,1,1,1,0,1,0,0,1,0.354515050167224,0
1,1,0.99,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.020066889632107,0
0,0,0.091,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,1,1,1,0.397993311036789,1
1,1,0.797,Other,0,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.0735785953177257,0
1,1,0.731,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.187290969899665,0
1,1,0.791,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
0,0,0.073,Other,1,Other,231.0,Other,1,1,0,0,0,0,0,0,0,0,0.0936454849498327,1
1,1,0.826,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.714,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,1.0,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.973,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.71,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0735785953177257,0
1,1,0.783,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.020066889632107,0
1,1,0.73,Other,1,Other,299.0,Other,0,0,1,0,0,0,1,0,0,0,0.0,0
1,1,0.711,Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.0635451505016722,0
1,1,0.868,Other,0,Other,268.0,Other,0,0,1,1,1,1,0,0,0,0,0.0735785953177257,0
1,1,0.76,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
0,0,0.195,Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.040133779264214,1
1,1,0.825,Other,0,Other,288.0,Other,0,0,1,1,1,0,0,0,0,0,0.17391304347826,0
1,1,0.843,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
0,0,0.17,Other,1,Other,90.0,Other,0,0,0,0,0,0,1,0,0,0,0.0869565217391304,1
0,0,0.212,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0367892976588628,1
0,0,0.193,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0367892976588628,1
0,1,0.746,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0301003344481605,1
1,1,0.961,Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0535117056856187,0
1,0,0.402,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,1,1,0,0.0434782608695652,0
1,1,0.884,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
1,0,0.183,Other,1,Other,259.0,Other,0,0,0,0,1,0,1,0,0,0,0.0501672240802675,0
1,1,0.928,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0234113712374581,0
1,0,0.171,Other,1,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.204013377926421,0
1,0,0.491,Other,1,Other,281.0,Other,0,0,0,1,1,0,1,0,0,0,0.120401337792642,0
1,0,0.137,Other,1,Other,268.0,Other,1,1,0,0,0,0,0,0,0,0,0.0367892976588628,0
1,1,0.734,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.120401337792642,0
0,0,0.17,Other,1,Other,268.0,Other,1,1,1,0,1,0,0,0,0,0,0.0735785953177257,1
1,1,0.727,Other,1,Other,286.0,Other,0,0,0,1,0,0,0,0,0,0,0.040133779264214,0
0,0,0.131,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.060200668896321,1
1,1,0.823,Other,0,Other,285.0,Other,0,1,1,1,0,0,0,0,0,0,0.0468227424749163,0
1,1,0.817,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
1,0,0.447,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.244147157190635,0
1,1,0.96,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0802675585284281,0
1,1,0.978,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.140468227424749,0
1,1,0.979,Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.782,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.797,Other,0,Other,285.0,Other,0,1,1,1,0,0,0,0,0,0,0.137123745819397,0
1,1,0.883,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
0,1,0.785,Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.0735785953177257,1
1,0,0.058,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,4,1,1,0.739130434782608,0
1,1,0.927,Other,0,Other,268.0,Other,0,1,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.92,Other,0,Other,286.0,Other,0,0,1,1,1,0,0,0,0,0,0.153846153846153,0
1,0,0.212,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,0
1,1,0.993,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0,0
0,0,0.304,Other,0,Other,257.0,Other,1,1,1,1,1,0,1,0,0,0,0.1438127090301,1
1,0,0.34,Other,1,Other,292.0,Other,1,1,1,1,1,0,1,0,0,0,0.321070234113712,0
0,0,0.01,Other,1,Other,105.0,Other,0,0,0,0,0,0,1,0,0,0,0.100334448160535,1
1,0,0.371,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
1,0,0.138,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.040133779264214,0
1,1,0.768,Other,0,Other,289.0,Other,0,0,0,1,0,0,0,0,0,0,0.0334448160535117,0
1,1,0.996,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
0,1,0.998,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,1
0,1,0.719,Other,1,Other,220.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
1,1,0.709,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0.033,Other,0,Other,290.0,Other,1,1,0,0,0,0,1,0,0,0,0.0568561872909698,1
0,0,0.003,Other,1,Other,281.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,1
1,0,0.213,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0702341137123745,0
0,0,0.0,Other,1,Other,91.0,Other,0,0,0,0,0,0,1,0,0,0,0.297658862876254,1
1,1,0.712,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.557,Other,0,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.183946488294314,0
0,1,0.959,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0100334448160535,1
1,1,0.559,Other,0,Other,268.0,Other,0,0,0,1,1,1,0,0,0,0,0.0468227424749163,0
1,1,0.834,Other,0,Other,266.0,Other,1,1,1,1,1,1,1,9,1,1,1.0,0
1,1,0.987,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0234113712374581,0
1,1,0.76,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0568561872909698,0
1,0,0.042,Other,0,Other,265.0,Other,0,1,1,1,1,1,1,2,1,0,0.127090301003344,0
1,1,0.764,Other,0,Other,262.0,Other,0,1,1,1,0,1,0,0,0,0,0.0668896321070234,0
0,0,0.014,Other,1,Other,183.0,Other,0,0,0,0,0,1,1,0,0,1,0.431438127090301,1
1,1,0.725,Other,1,Other,289.0,Other,0,1,1,1,0,0,0,0,0,0,0.140468227424749,0
1,1,0.94,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
0,0,0.284,Other,1,Other,268.0,Other,1,1,1,0,1,0,1,0,0,0,0.060200668896321,1
1,0,0.307,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.040133779264214,0
0,0,0.405,Other,1,Other,265.0,Other,1,1,1,1,1,0,1,1,1,1,0.836120401337792,1
0,1,0.727,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0267558528428093,1
0,0,0.422,Other,1,Other,82.0,Other,0,0,0,1,0,0,1,0,0,1,0.505016722408026,1
1,1,0.712,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.212,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0568561872909698,0
1,1,0.945,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0234113712374581,0
1,1,0.74,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.961,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,0,0.464,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.137123745819397,0
1,1,0.53,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.915,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.633,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.812,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.959,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
1,1,0.984,Other,1,Other,251.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.719,Other,1,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0033444816053511,0
1,1,0.903,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,0,0.458,Other,1,Other,282.0,Other,1,1,1,1,1,1,1,0,0,0,0.0434782608695652,0
1,1,0.988,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.971,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
0,0,0.0,Other,1,Other,199.0,Other,0,0,0,0,0,0,1,0,0,0,0.0802675585284281,1
1,1,0.98,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
0,0,0.036,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,7,1,1,1.0,1
1,1,0.73,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0735785953177257,0
1,0,0.193,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0903010033444816,0
1,1,0.767,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0234113712374581,0
1,1,0.878,Other,1,Other,263.0,Other,0,0,1,1,1,0,1,0,0,1,0.719063545150501,0
1,1,0.825,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.62,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.843,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.040133779264214,0
1,1,0.793,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
0,0,0.403,Other,1,Other,275.0,Other,1,1,1,1,1,0,0,4,1,0,0.140468227424749,1
1,0,0.204,Other,1,Other,268.0,Other,0,1,0,0,1,1,0,0,0,0,0.103678929765886,0
1,1,0.68,Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0367892976588628,0
1,1,0.739,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0535117056856187,0
1,1,0.979,Other,0,Other,229.0,Other,0,0,0,1,1,1,1,0,0,0,0.137123745819397,0
1,1,0.994,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.968,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.937,Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0869565217391304,0
1,1,0.984,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,0,0.421,Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.0702341137123745,0
0,0,0.385,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0234113712374581,1
1,0,0.453,Other,0,Other,257.0,Other,1,1,1,1,1,1,1,0,0,0,0.227424749163879,0
1,0,0.488,Other,0,Other,268.0,Other,1,0,0,0,0,1,1,0,0,0,0.060200668896321,0
1,1,0.92,Other,0,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.99,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
0,0,0.16,Other,0,Other,268.0,Other,1,0,0,0,1,0,0,0,0,0,0.0301003344481605,1
1,1,0.788,Other,0,Other,281.0,Other,1,1,1,1,1,0,0,0,0,0,0.20066889632107,0
0,1,0.979,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,1
0,0,0.415,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,1
1,1,0.997,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.719,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
0,0,0.148,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.040133779264214,1
1,0,0.235,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.113712374581939,0
1,1,0.708,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0969899665551839,0
1,0,0.394,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.040133779264214,0
1,1,0.687,Other,1,Other,263.0,Other,0,1,1,1,0,0,0,0,0,0,0.110367892976588,0
1,0,0.207,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0267558528428093,0
1,1,0.752,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.494,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,1
1,1,0.829,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.107023411371237,0
1,1,0.974,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0367892976588628,0
1,1,0.621,Other,1,Other,287.0,Other,1,1,1,1,0,0,1,0,0,0,0.0836120401337792,0
1,0,0.03,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0234113712374581,0
1,1,0.967,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,0
1,0,0.043,Other,1,Other,268.0,Other,1,0,1,0,0,0,1,0,0,1,0.357859531772575,0
0,0,0.2,Other,0,Other,188.0,Other,0,0,0,0,0,0,0,0,0,0,0.0267558528428093,1
1,1,0.997,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
0,0,0.0,Other,0,Other,176.0,Other,0,0,0,0,1,0,1,0,0,0,0.0936454849498327,1
1,1,0.976,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.823,Other,0,Other,278.0,Other,0,0,0,1,1,0,0,0,0,0,0.040133779264214,0
1,1,0.617,Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0668896321070234,0
1,1,0.888,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.985,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0033444816053511,0
1,0,0.136,Other,1,Other,275.0,Other,0,0,0,0,1,0,1,0,0,0,0.157190635451505,0
1,1,0.893,Other,0,Other,268.0,Other,1,0,0,0,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.528,Other,0,Other,268.0,Other,1,1,1,1,1,1,1,0,0,1,0.397993311036789,0
0,1,0.767,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,1
1,1,0.683,Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.838,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.823,Other,0,Other,296.0,Other,0,1,1,1,0,0,0,0,0,0,0.0802675585284281,0
1,0,0.428,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,2,1,0,0.0969899665551839,0
1,1,0.912,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.127090301003344,0
0,0,0.26,Other,1,Other,114.0,Other,0,0,0,0,0,0,1,0,0,0,0.227424749163879,1
1,1,0.933,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
1,0,0.021,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0301003344481605,0
0,0,0.384,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,1,1,0,0.0468227424749163,1
1,1,0.76,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.107,Other,1,Other,268.0,Other,1,0,1,0,0,0,0,0,0,0,0.0267558528428093,0
1,1,0.947,Other,0,Other,282.0,Other,0,1,1,1,1,0,0,0,0,0,0.0769230769230769,0
0,1,0.889,Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.0936454849498327,1
1,1,0.965,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.936,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,0,0.203,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0267558528428093,1
1,1,0.873,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.544,Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.0301003344481605,0
1,1,0.786,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.732,Other,1,Other,289.0,Other,0,1,1,1,1,0,0,0,0,0,0.0802675585284281,0
1,1,0.661,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0568561872909698,0
0,1,0.735,Other,1,Other,268.0,Other,1,0,1,1,1,0,1,2,1,0,0.147157190635451,1
1,1,0.714,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,0
1,1,0.925,Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.127090301003344,0
